filmNum,filmName,moveName,type,cat,pow,acc,equipped,played,avgDamage,koRate,ia_pilotee
184,Ford v Ferrari,Doubler la Ferrari,Action,phys,65,100,72,7,47.7,0.1429,true
184,Ford v Ferrari,Freiner au dernier moment,—,status,,100,72,0,,,false
185,Rush,La rivalité Lauda-Hunt,—,status,,100,72,71,0.0,0.0000,true
185,Rush,L'accident du Nürburgring,Action,phys,85,95,73,185,72.3,0.3946,true
185,Rush,Le retour 42 jours après,—,status,,100,73,67,0.0,0.0000,true
185,Rush,Le calcul du « rat »,Drame,phys,75,95,73,159,67.9,0.3396,true
185,Rush,Le panache de James Hunt,—,status,,100,73,67,0.0,0.0000,true
185,Rush,Le Grand Prix du Japon,Action,spe,75,95,72,39,37.3,0.1282,true
186,The Imitation Game,« Ce sont parfois ceux qu'on n'imagine capables de rien… »,—,status,,100,72,0,,,false
186,The Imitation Game,Casser Enigma,Thriller,spe,75,95,72,84,45.6,0.2262,true
186,The Imitation Game,Christopher,Thriller,spe,80,95,73,247,47.3,0.1903,true
186,The Imitation Game,Le poids du secret,—,status,,100,73,0,,,false
186,The Imitation Game,Le recrutement par mots croisés,Drame,spe,80,95,73,178,39.1,0.1517,true
186,The Imitation Game,La solitude du génie,Drame,spe,55,100,73,31,30.4,0.1935,true
187,Ex Machina,Le test de Turing,Science-Fiction,spe,75,95,72,54,49.4,0.2222,true
187,Ex Machina,La danse disco,Thriller,spe,80,95,72,119,47.1,0.1597,true
187,Ex Machina,Kyoko,Thriller,phys,60,100,72,27,62.6,0.1481,true
187,Ex Machina,La séduction d'Ava,—,status,,100,72,72,0.0,0.0000,true
187,Ex Machina,L'évasion,Thriller,phys,80,95,72,137,65.6,0.2263,true
187,Ex Machina,La peau humaine,—,status,,100,72,0,,,false
188,Annihilation,Le Chatoiement,Science-Fiction,phys,75,95,72,191,38.4,0.1623,true
188,Annihilation,L'ours qui hurle,Horreur,phys,85,95,72,142,24.1,0.1127,true
188,Annihilation,La mutation cellulaire,—,status,,100,73,3,0.0,0.0000,false
188,Annihilation,Le double mimétique,Horreur,phys,80,95,73,30,19.9,0.0667,true
188,Annihilation,Les fleurs humanoïdes,Science-Fiction,phys,70,95,73,117,36.2,0.1026,true
188,Annihilation,L'autodestruction,Horreur,spe,80,90,73,43,25.4,0.0930,true
189,Looper,Le tueur du futur,Action,phys,85,95,72,135,30.8,0.0963,true
189,Looper,Joe contre le vieux Joe,Action,spe,75,95,73,17,45.1,0.1765,true
189,Looper,Le Rainmaker,—,status,,100,73,0,,,false
189,Looper,Le diner,Action,spe,80,95,73,168,32.7,0.0952,true
189,Looper,La télékinésie de Cid,Science-Fiction,spe,80,90,72,107,35.5,0.1308,true
189,Looper,Le sacrifice final,—,status,,100,73,0,,,false
190,Edge of Tomorrow,Mourir; recommencer,—,status,,100,72,0,,,false
190,Edge of Tomorrow,« Full Metal Bitch »,Action,spe,75,95,72,44,30.4,0.1136,true
190,Edge of Tomorrow,L'exosquelette de combat,Action,phys,85,95,73,171,34.0,0.1111,true
190,Edge of Tomorrow,Apprendre chaque mouvement,Action,spe,80,95,73,136,37.3,0.1103,true
190,Edge of Tomorrow,L'Oméga,Science-Fiction,spe,70,95,73,100,41.9,0.1800,true
190,Edge of Tomorrow,« Retrouve-moi quand tu te réveilles »,Action,phys,60,100,73,2,88.5,0.0000,true
191,Minority Report,« Au nom du Pré-Crime; je vous arrête pour le meurtre que vous alliez commettre »,Science-Fiction,spe,75,95,72,53,48.5,0.2642,true
191,Minority Report,Les pré-cogs,Thriller,spe,80,95,73,223,49.7,0.2108,true
191,Minority Report,La bille de bois,—,status,,100,73,0,,,false
191,Minority Report,Les yeux échangés,—,status,,100,73,0,,,false
191,Minority Report,Les jetpacks de la police,Science-Fiction,phys,85,95,73,143,44.7,0.1189,true
191,Minority Report,Le rapport minoritaire,Thriller,spe,65,95,72,99,44.0,0.1515,true
192,A.I. Intelligence artificielle,La Fée Bleue,Science-Fiction,spe,75,95,73,150,38.8,0.1733,true
192,A.I. Intelligence artificielle,L'amour imprimé,—,status,,100,73,88,0.0,0.0000,true
192,A.I. Intelligence artificielle,Gigolo Joe,—,status,,100,73,0,,,false
192,A.I. Intelligence artificielle,La Foire à la Chair,Drame,spe,60,100,73,86,26.0,0.0930,true
192,A.I. Intelligence artificielle,2000 ans sous la glace,Drame,spe,80,90,72,161,31.3,0.1118,true
192,A.I. Intelligence artificielle,Le dernier jour parfait,—,status,,100,72,173,0.0,0.0000,true
193,Ready Player One,La chasse à l'Easter Egg,Science-Fiction,phys,75,95,72,75,34.7,0.1200,true
193,Ready Player One,La course de la première clé,Aventure,phys,80,95,73,135,32.7,0.1333,true
193,Ready Player One,La DeLorean,—,status,,100,73,65,0.0,0.0000,true
193,Ready Player One,Faire marche arrière,Aventure,phys,80,95,72,136,33.3,0.1691,true
193,Ready Player One,Le Géant de Fer,Science-Fiction,phys,70,100,73,31,41.0,0.1290,true
193,Ready Player One,La pièce de l'extra-vie,Aventure,phys,70,95,73,10,27.9,0.0000,true
194,The Fabelmans,La caméra de Sammy,Drame,spe,75,95,72,88,32.2,0.1136,true
194,The Fabelmans,Le secret au montage,Drame,spe,80,95,72,304,28.0,0.1283,true
194,The Fabelmans,Le train qui déraille,—,status,,100,72,0,,,false
194,The Fabelmans,Filmer son tortionnaire en héros,Drame,spe,70,100,72,89,30.9,0.1124,true
194,The Fabelmans,« L'art te brisera le cœur »,Drame,spe,60,100,72,0,,,true
194,The Fabelmans,« Mets l'horizon en haut ou en bas »,Drame,spe,70,95,72,6,27.0,0.0000,true
195,West Side Story,« Maria »,—,status,,100,72,1,0.0,0.0000,false
195,West Side Story,Le bal au gymnase,—,status,,100,72,74,0.0,0.0000,true
195,West Side Story,Les Jets contre les Sharks,Drame,phys,80,95,72,111,50.6,0.1982,true
195,West Side Story,« Tonight »,Romance,spe,75,100,72,89,36.5,0.1124,true
195,West Side Story,« America »,Romance,spe,75,95,72,20,35.3,0.1000,true
195,West Side Story,Le claquement de doigts,Drame,spe,80,95,72,102,32.2,0.0980,true
196,Babylon,La fête décadente,—,status,,100,72,61,0.0,0.0000,true
196,Babylon,Nellie LaRoy,—,status,,100,72,50,0.0,0.0000,true
196,Babylon,L'éléphant,Comédie,phys,60,100,73,0,,,true
196,Babylon,Le tournage chaotique,Comédie,phys,75,95,73,71,54.5,0.1831,true
196,Babylon,La descente aux enfers,Drame,spe,80,95,73,71,37.6,0.1972,true
196,Babylon,Le passage au parlant,Comédie,phys,80,95,73,152,65.5,0.2237,true
197,The Northman,Le serment de vengeance,—,status,,100,73,81,0.0,0.0000,true
197,The Northman,Le raid berserker,Action,phys,75,90,73,1,0.0,0.0000,true
197,The Northman,La Valkyrie,—,status,,100,73,0,,,false
197,The Northman,Le duel au volcan Hekla,Action,phys,80,95,72,243,50.1,0.2510,true
197,The Northman,La meute de loups,Action,phys,75,95,72,91,59.3,0.2637,true
197,The Northman,L'épée Draugr,Action,phys,75,95,73,36,61.5,0.1944,true
198,The Banshees of Inisherin,« Je ne t'aime plus »,—,status,,100,72,3,0.0,0.0000,false
198,The Banshees of Inisherin,Les doigts coupés,Drame,phys,65,95,72,33,26.2,0.0000,true
198,The Banshees of Inisherin,L'ânesse Jenny,—,status,,100,72,106,0.0,0.0000,true
198,The Banshees of Inisherin,La querelle absurde,—,status,,100,72,0,,,false
198,The Banshees of Inisherin,La maison incendiée,Drame,phys,90,85,72,86,30.8,0.0814,true
198,The Banshees of Inisherin,L'île coupée du monde,Drame,spe,75,95,72,231,31.9,0.0952,true
199,Aftersun,Le caméscope MiniDV,Drame,spe,75,95,72,7,29.4,0.0000,true
199,Aftersun,La danse sous « Under Pressure »,Drame,spe,80,95,73,253,27.9,0.1028,true
199,Aftersun,Le tapis turc,—,status,,100,73,0,,,false
199,Aftersun,La mélancolie de Calum,Drame,spe,80,95,73,215,26.6,0.1209,true
199,Aftersun,Le karaoké refusé,Drame,spe,70,95,72,0,,,true
199,Aftersun,La piscine au crépuscule,Drame,spe,60,100,73,0,,,true
200,Past Lives,« In-yun »,—,status,,100,73,0,,,false
200,Past Lives,24 ans plus tard,Romance,spe,55,95,73,44,19.7,0.0455,true
200,Past Lives,« Dans une autre vie »,—,status,,100,72,82,0.0,0.0000,true
200,Past Lives,L'adieu sur le trottoir,Drame,spe,70,100,72,98,33.2,0.1224,true
200,Past Lives,L'appel vidéo,Romance,spe,75,95,73,182,33.9,0.0714,true
200,Past Lives,Le choix de rester,—,status,,100,73,84,0.0,0.0000,true
201,The Whale,L'essai sur Moby Dick,—,status,,100,73,189,0.0,0.0000,true
201,The Whale,« Qui voudrait de moi dans sa vie ? »,—,status,,100,73,20,0.0,0.0000,false
201,The Whale,Renouer avec Ellie,Drame,spe,75,95,72,110,29.2,0.0818,true
201,The Whale,La franchise brutale d'Ellie,Drame,spe,60,100,72,89,29.3,0.1573,true
201,The Whale,Se lever seul,Drame,spe,80,90,73,245,29.8,0.1061,true
201,The Whale,La fenêtre tenue fermée,—,status,,100,73,116,0.0,0.0000,true
202,Tár,La baguette de Lydia Tár,Drame,spe,75,95,73,34,14.9,0.0294,true
202,Tár,Le métronome la nuit,Drame,spe,80,95,73,368,31.3,0.1114,true
202,Tár,L'humiliation de l'étudiant,—,status,,100,73,0,,,false
202,Tár,La chute publique,Drame,spe,80,90,73,114,26.0,0.0877,true
202,Tár,L'agression sur scène,Drame,phys,65,100,72,0,,,true
202,Tár,« Cobra »,Drame,spe,70,95,72,17,8.8,0.0588,true
203,Decision to Leave,La filature du détective,Thriller,spe,75,95,72,65,35.7,0.1538,true
203,Decision to Leave,Le meurtre en montagne,Romance,spe,80,95,72,82,43.6,0.1585,true
203,Decision to Leave,L'insomnie,Romance,spe,60,95,72,5,3.6,0.0000,true
203,Decision to Leave,« Je suis devenu fou de toi »,—,status,,100,72,74,0.0,0.0000,true
203,Decision to Leave,La marée qui efface tout,Thriller,spe,85,95,72,185,43.4,0.1405,true
203,Decision to Leave,L'enregistrement vocal,Romance,spe,70,95,72,13,39.7,0.0769,true
204,Memories of Murder,Les deux flics,Thriller,spe,75,95,73,54,34.3,0.1296,true
204,Memories of Murder,Le coup de pied volant,Crime,phys,75,95,73,33,34.6,0.1212,true
204,Memories of Murder,La rizière sous la pluie,Thriller,spe,80,95,73,114,40.1,0.1579,true
204,Memories of Murder,Les aveux extorqués,Crime,spe,70,95,73,80,44.4,0.1875,true
204,Memories of Murder,« Aux jours de pluie; en rouge »,Thriller,spe,85,95,72,266,51.1,0.1880,true
204,Memories of Murder,Le regard caméra final,Thriller,spe,70,100,72,6,26.0,0.1667,true
205,Burning,Le chat invisible,Thriller,spe,75,95,73,196,44.5,0.1888,true
205,Burning,« Je brûle des serres »,—,status,,100,73,0,,,false
205,Burning,La danse au crépuscule,—,status,,100,72,0,,,false
205,Burning,La disparition de Haemi,Drame,spe,80,95,73,210,39.1,0.1381,true
205,Burning,La grande faim,Drame,spe,70,100,73,25,32.6,0.2000,true
205,Burning,Le couteau dans la neige,Thriller,phys,85,95,72,80,43.7,0.1500,true
206,Snowpiercer,La queue du train,—,status,,100,73,72,0.0,0.0000,true
206,Snowpiercer,« Garde ta place »,—,status,,100,73,0,,,false
206,Snowpiercer,Les barres de protéines,Science-Fiction,phys,75,95,72,213,53.3,0.2254,true
206,Snowpiercer,Le wagon des haches,Action,phys,75,90,73,79,42.4,0.1899,true
206,Snowpiercer,Le Moteur Éternel,—,status,,100,72,73,0.0,0.0000,true
206,Snowpiercer,Le Kronole,Action,spe,80,90,73,60,27.8,0.1333,true
207,Jurassic Park,« Accrochez-vous à vos slips »,—,status,,100,130,188,0.0,0.0000,true
207,Jurassic Park,Le T-Rex sous la pluie,Aventure,phys,90,85,130,613,64.5,0.2463,true
207,Jurassic Park,Les ronds dans le verre d'eau,—,status,,100,130,20,0.0,0.0000,false
207,Jurassic Park,« Maligne; la fille »,Aventure,phys,75,100,130,285,54.0,0.1860,true
207,Jurassic Park,« Mr ADN »,Aventure,phys,75,95,130,47,31.3,0.0426,true
207,Jurassic Park,« Bienvenue à Jurassic Park »,—,status,,100,130,226,0.0,0.0000,true
208,Shutter Island,L'enquête sur Ashecliffe,Thriller,spe,75,95,73,148,52.2,0.1892,true
208,Shutter Island,L'ouragan,Drame,spe,80,95,73,63,43.2,0.1746,true
208,Shutter Island,Les migraines et les visions,Thriller,spe,70,95,73,76,45.1,0.1711,true
208,Shutter Island,Le phare,Drame,spe,85,95,73,211,47.9,0.1517,true
208,Shutter Island,Le patient 67,Drame,spe,80,95,72,31,37.3,0.1935,true
208,Shutter Island,Andrew Laeddis,Thriller,spe,60,100,72,13,47.8,0.1538,true
209,Drive,Le blouson au scorpion,—,status,,100,73,83,0.0,0.0000,true
209,Drive,« Tu me donnes cinq minutes »,—,status,,100,73,0,,,false
209,Drive,La poursuite nocturne,Action,phys,90,85,73,199,51.1,0.1910,true
209,Drive,La scène de l'ascenseur,Crime,phys,70,100,73,86,47.9,0.1628,true
209,Drive,Le marteau et la balle dans la bouche,—,status,,100,72,0,,,false
209,Drive,« A Real Hero »,Action,spe,75,95,72,120,30.7,0.1167,true
210,La Chasse,Le mensonge de l'enfant,—,status,,100,73,0,,,false
210,La Chasse,La rumeur qui enfle,Drame,spe,75,95,72,87,26.0,0.1034,true
210,La Chasse,« Regarde-moi dans les yeux »,—,status,,100,73,94,0.0,0.0000,true
210,La Chasse,Le bannissement,Drame,spe,80,95,73,201,29.2,0.0896,true
210,La Chasse,Le coup de poing au supermarché,Drame,phys,80,90,72,100,46.2,0.1600,true
210,La Chasse,Le coup de fusil dans la forêt,Drame,spe,70,100,73,16,26.3,0.1250,true
211,Warrior,Le tournoi Sparta,—,status,,100,72,73,0.0,0.0000,true
211,Warrior,Tommy le tank,Action,phys,80,95,73,202,61.4,0.2822,true
211,Warrior,Brendan le prof de physique,—,status,,100,73,83,0.0,0.0000,true
211,Warrior,Paddy le père repenti,Action,phys,75,95,73,99,60.5,0.2828,true
211,Warrior,La clé de bras,Action,phys,70,100,72,23,41.1,0.3043,true
211,Warrior,« Je t'aime; Tommy »,Drame,spe,60,100,73,43,35.9,0.1628,true
212,Joker,La danse dans l'escalier,—,status,,100,130,38,0.0,0.0000,false
212,Joker,« Fais bonne figure »,Crime,spe,75,95,130,176,38.0,0.0852,true
212,Joker,Le métro,Crime,phys,90,85,130,68,29.8,0.0735,true
212,Joker,Le rire incontrôlable,Crime,spe,80,95,130,514,39.4,0.1206,true
212,Joker,Le Murray Show,Crime,phys,75,100,130,16,10.8,0.0625,true
212,Joker,« Tu récoltes ce que tu sèmes »,Drame,spe,65,95,130,491,36.5,0.1120,true
213,Logan,Les griffes fatiguées,Action,phys,85,95,73,211,40.2,0.1374,true
213,Logan,Laura / X-23,Drame,phys,75,95,73,127,45.5,0.1969,true
213,Logan,Charles Xavier,—,status,,100,72,0,,,false
213,Logan,La ferme des Munson,—,status,,100,72,159,0.0,0.0000,true
213,Logan,La balle en adamantium,Action,phys,80,90,73,99,34.4,0.1212,true
213,Logan,La croix de bois renversée,Drame,spe,55,100,73,108,20.3,0.0648,true
214,Blue Velvet,L'oreille coupée dans l'herbe,Thriller,spe,75,95,72,167,41.2,0.1497,true
214,Blue Velvet,Frank Booth,Crime,phys,80,95,73,109,48.4,0.2018,true
214,Blue Velvet,« Pabst Blue Ribbon ! »,—,status,,100,72,82,0.0,0.0000,true
214,Blue Velvet,Dorothy Vallens,—,status,,100,73,0,,,false
214,Blue Velvet,« In Dreams »,Thriller,spe,55,100,73,41,31.6,0.0000,true
214,Blue Velvet,Le placard à persiennes,—,status,,100,73,4,0.0,0.0000,false
215,L'Amour ouf,Le coup de foudre au lycée,Romance,spe,75,95,73,111,43.0,0.0811,true
215,L'Amour ouf,La bande sur fond de new wave,—,status,,100,73,78,0.0,0.0000,true
215,L'Amour ouf,Le braquage qui dérape,Drame,phys,90,85,72,63,41.7,0.1270,true
215,L'Amour ouf,Les années perdues,—,status,,100,73,32,0.0,0.0000,false
215,L'Amour ouf,La danse retrouvée,Romance,spe,60,100,72,27,32.1,0.1481,true
215,L'Amour ouf,Le cœur qui s'emballe,—,status,,100,73,105,0.0,0.0000,true
216,Pervert!,Hommage à Russ Meyer,Comédie,phys,75,95,73,70,30.1,0.0714,true
216,Pervert!,Le tueur le plus improbable,Horreur,phys,80,90,73,51,23.2,0.0980,true
216,Pervert!,Les sculptures de viande,Comédie,phys,80,95,73,177,34.7,0.1356,true
216,Pervert!,Hezekiah; le père obsédé,—,status,,100,72,85,0.0,0.0000,true
216,Pervert!,La caméra à la Evil Dead,—,status,,100,72,4,0.0,0.0000,false
216,Pervert!,Le ranch perdu dans le désert,Horreur,phys,55,100,73,8,27.0,0.2500,true
217,Junk Head,Le monde souterrain,—,status,,100,73,92,0.0,0.0000,true
217,Junk Head,Les Marigans,Science-Fiction,phys,80,95,72,126,29.2,0.1270,true
217,Junk Head,Le corps de remplacement,Animation,spe,75,95,73,93,40.1,0.0645,true
217,Junk Head,Le stop-motion organique,Science-Fiction,spe,80,95,72,173,33.3,0.1156,true
217,Junk Head,L'exploration patiente,Animation,spe,70,95,73,54,39.2,0.1296,true
217,Junk Head,La fusion chair-métal,Science-Fiction,spe,60,100,73,21,35.6,0.1429,true
218,Mad God,L'Assassin,—,status,,100,73,115,0.0,0.0000,true
218,Mad God,Le monde infernal,Horreur,spe,85,95,73,82,18.2,0.1341,true
218,Mad God,Les créatures de Tippett,Animation,phys,80,90,73,211,50.0,0.1943,true
218,Mad God,Le silence total,Horreur,phys,75,95,73,100,38.7,0.2000,true
218,Mad God,La naissance grotesque,—,status,,100,72,33,0.0,0.0000,false
218,Mad God,Le sablier,—,status,,100,72,5,0.0,0.0000,false
219,McWalter,L'agent vedette de la NUS,Comédie,phys,75,95,73,59,25.1,0.0847,true
219,McWalter,Accusé à tort,Action,phys,80,95,73,156,25.6,0.0641,true
219,McWalter,La cascade parodique,Action,phys,70,100,73,70,26.2,0.0571,true
219,McWalter,L'humour absurde de Mister V,Action,phys,70,95,73,13,32.6,0.0769,true
219,McWalter,Le complot mondial,Action,spe,65,95,72,35,17.5,0.0286,true
219,McWalter,Le sang-froid de pacotille,—,status,,100,72,0,,,false
220,Y a-t-il un flic pour sauver la reine ?,La maladresse de Drebin,Comédie,spe,75,95,73,77,21.4,0.1299,true
220,Y a-t-il un flic pour sauver la reine ?,« Joli castor ! »,—,status,,100,73,121,0.0,0.0000,true
220,Y a-t-il un flic pour sauver la reine ?,Le match des Angels,Comédie,spe,80,95,73,153,28.9,0.0980,true
220,Y a-t-il un flic pour sauver la reine ?,Le gant chargé,Comédie,phys,80,90,72,87,42.2,0.2299,true
220,Y a-t-il un flic pour sauver la reine ?,Reggie Jackson hypnotisé,—,status,,100,73,0,,,false
220,Y a-t-il un flic pour sauver la reine ?,La fusillade burlesque,Comédie,phys,60,100,72,29,34.4,0.0690,true
221,Y a-t-il un flic pour sauver le président ?,Le retour de Drebin,—,status,,100,72,0,,,false
221,Y a-t-il un flic pour sauver le président ?,Le lobby de l'énergie,—,status,,100,73,0,,,false
221,Y a-t-il un flic pour sauver le président ?,Le Blue Note,Comédie,spe,75,95,73,116,25.0,0.0948,true
221,Y a-t-il un flic pour sauver le président ?,Les quiproquos en série,Comédie,phys,70,100,72,38,29.8,0.1579,true
221,Y a-t-il un flic pour sauver le président ?,Le plan Hexagon,Comédie,spe,80,95,73,263,23.7,0.0722,true
221,Y a-t-il un flic pour sauver le président ?,La gaffe salvatrice,Comédie,phys,65,95,73,11,15.8,0.1818,true
222,Y a-t-il un flic pour sauver Hollywood ?,La cérémonie des Oscars,Comédie,spe,75,95,72,54,26.1,0.1111,true
222,Y a-t-il un flic pour sauver Hollywood ?,La bombe cachée,Comédie,spe,80,95,73,117,29.6,0.1197,true
222,Y a-t-il un flic pour sauver Hollywood ?,Drebin à la retraite,—,status,,100,73,71,0.0,0.0000,true
222,Y a-t-il un flic pour sauver Hollywood ?,Le gag recyclé,Comédie,phys,70,95,73,59,37.5,0.1017,true
222,Y a-t-il un flic pour sauver Hollywood ?,La fusillade molle,Comédie,phys,65,95,72,19,53.1,0.1053,true
222,Y a-t-il un flic pour sauver Hollywood ?,Le clin d'œil parodique,—,status,,100,73,0,,,false
223,Y a-t-il un flic pour sauver le monde ?,Drebin Jr.,—,status,,100,73,81,0.0,0.0000,true
223,Y a-t-il un flic pour sauver le monde ?,Liam Neeson au premier degré,Comédie,phys,75,95,73,52,27.8,0.1154,true
223,Y a-t-il un flic pour sauver le monde ?,Le reboot,—,status,,100,73,0,,,false
223,Y a-t-il un flic pour sauver le monde ?,La cascade ratée,Comédie,phys,75,95,72,48,24.6,0.0625,true
223,Y a-t-il un flic pour sauver le monde ?,Le quiproquo moderne,Comédie,phys,80,95,73,182,34.2,0.1484,true
223,Y a-t-il un flic pour sauver le monde ?,La gaffe finale,Comédie,phys,60,100,72,0,,,true
224,Le Complexe du castor,La marionnette castor,Drame,spe,75,95,72,118,25.9,0.1102,true
224,Le Complexe du castor,La dépression,—,status,,100,72,0,,,false
224,Le Complexe du castor,La voix du castor,—,status,,100,73,76,0.0,0.0000,true
224,Le Complexe du castor,L'entreprise relancée,Drame,spe,80,95,73,244,30.0,0.1885,true
224,Le Complexe du castor,Se débarrasser de la marionnette,Drame,phys,70,95,73,78,50.9,0.2308,true
224,Le Complexe du castor,La famille à bout,Drame,spe,65,95,73,22,20.6,0.0455,true
225,teeth,La morsure fatale,Horreur,phys,85,95,73,119,27.2,0.1765,true
